"","x"
"13267",11
"13268",17
"13269",18
"13270",18
"13271",7
"13272",11
"13273",15
"13274",14
"13275",19
"13276",15
"13277",16
"13278",18
"13279",17
"13280",9
"13281",21
"13282",11
"13283",12
"13284",7
"13285",10
"13286",13
"13287",22
"13288",17
"13289",16
"13290",19
"13291",20
"13292",12
"13293",14
"13294",12
"13295",17
"13296",19
"13297",19
"13298",11
"13299",16
"13300",17
"13301",11
"13302",10
"13303",11
"13304",14
"13305",18
"13306",19
"13307",19
"13308",16
"13309",9
"13310",21
"13311",8
"13312",18
"13313",16
"13314",12
"13315",15
"13316",16
"13317",18
"13318",13
"13319",17
"13320",17
"13321",22
"13322",14
"13323",15
"13324",19
"13325",13
"13326",8
"13327",17
"13328",12
"13329",19
"13330",10
"13331",17
"13332",11
"13333",17
"13334",19
"13335",14
"13336",15
"13337",17
"13338",16
"13339",9
"13340",17
"13341",14
"13342",17
"13343",15
"13344",19
"13345",17
"13346",17
"13347",10
"13348",7
"13349",17
"13350",6
"13351",17
"13352",13
"13353",16
"13354",14
"13355",8
"13356",10
"13357",16
"13358",10
"13359",12
"13360",10
"13361",11
"13362",15
"13363",23
"13364",14
"13365",21
"13366",9
"13367",11
"13368",13
"13369",20
"13370",18
"13371",10
"13372",8
"13373",12
"13374",17
"13375",16
"13376",20
"13377",12
"13378",10
"13379",15
"13380",17
"13381",20
"13382",18
"13383",14
"13384",17
"13385",17
"13386",9
"13387",10
"13388",17
"13389",13
"13390",12
"13391",17
"13392",9
"13393",17
"13394",19
"13395",13
"13396",18
"13397",17
"13398",19
"13399",15
"13400",14
"13401",9
"13402",13
"13403",18
"13404",19
"13405",17
"13406",11
"13407",21
"13408",15
"13409",15
"13410",11
"13411",21
"13412",9
"13413",16
"13414",18
"13415",7
"13416",8
"13417",13
"13418",12
"13419",13
"13420",17
"13421",10
"13422",17
"13423",12
"13424",10
"13425",18
"13426",5
"13427",18
"13428",15
"13429",14
"13430",17
"13431",14
"13432",13
"13433",17
"13434",18
"13435",17
"13436",18
"13437",8
"13438",19
"13439",14
"13440",14
"13441",17
"13442",6
"13443",18
"13444",20
"13445",13
"13446",22
"13447",11
"13448",20
"13449",15
"13450",18
"13451",16
"13452",15
"13453",18
"13454",14
"13455",21
"13456",12
"13457",17
"13458",18
"13459",18
"13460",10
"13461",19
"13462",16
"13463",14
"13464",14
"13465",15
"13466",17
"13467",17
"13468",17
"13469",17
"13470",15
"13471",12
"13472",10
"13473",13
"13474",13
"13475",15
"13476",13
"13477",15
"13478",19
"13479",19
"13480",15
"13481",19
"13482",12
"13483",14
"13484",12
"13485",19
"13486",15
"13487",11
"13488",16
"13489",21
"13490",15
"13491",19
"13492",7
"13493",18
"13494",17
"13495",20
"13496",15
"13497",9
"13498",17
"13499",13
"13500",14
"13501",12
"13502",13
"13503",15
"13504",13
"13505",12
"13506",18
"13507",22
"13508",18
"13509",17
"13510",22
"13511",16
"13512",12
"13513",16
"13514",15
"13515",13
"13516",19
"13517",13
"13518",11
"13519",17
"13520",9
"13521",12
"13522",19
"13523",10
"13524",20
"13525",19
"13526",14
"13527",18
"13528",6
"13529",15
"13530",15
"13531",13
"13532",14
"13533",16
"13534",20
"13535",19
"13536",15
"13537",20
"13538",11
"13539",15
"13540",9
"13541",15
"13542",12
"13543",9
"13544",15
"13545",16
"13546",11
"13547",12
"13548",16
"13549",18
"13550",17
"13551",7
"13552",13
"13553",13
"13554",16
"13555",16
"13556",7
"13557",17
"13558",13
"13559",17
"13560",16
"13561",17
"13562",22
"13563",19
"13564",20
"13565",5
"13566",16
"13567",7
"13568",20
"13569",16
"13570",17
"13571",14
"13572",16
"13573",17
"13574",14
"13575",15
"13576",10
"13577",9
"13578",14
"13579",17
"13580",15
"13581",17
"13582",18
"13583",14
"13584",11
"13585",11
"13586",12
"13587",13
"13588",13
"13589",19
"13590",16
"13591",10
"13592",11
"13593",12
"13594",15
"13595",17
"13596",20
"13597",17
"13598",13
"13599",17
"13600",16
"13601",13
"13602",16
"13603",13
"13604",14
"13605",17
"13606",10
"13607",13
"13608",11
"13609",9
"13610",15
"13611",21
"13612",11
"13613",9
"13614",13
"13615",13
"13616",11
"13617",16
"13618",13
"13619",21
"13620",20
"13621",22
"13622",16
"13623",18
"13624",18
"13625",7
"13626",23
"13627",16
"13628",16
"13629",17
"13630",15
"13631",19
"13632",10
"13633",17
"13634",21
"13635",15
"13636",16
"13637",14
"13638",5
"13639",19
"13640",12
"13641",19
"13642",22
"13643",13
"13644",16
"13645",19
"13646",14
"13647",16
"13648",17
"13649",13
"13650",16
"13651",16
"13652",16
"13653",15
"13654",17
"13655",17
"13656",13
"13657",9
"13658",19
"13659",21
"13660",18
"13661",11
"13662",10
"13663",11
"13664",11
"13665",17
"13666",15
"13667",20
"13668",15
"13669",22
"13670",17
"13671",11
"13672",19
"13673",13
"13674",13
"13675",15
"13676",12
"13677",12
"13678",15
"13679",16
"13680",16
"13681",17
"13682",8
"13683",10
"13684",24
"13685",19
"13686",17
"13687",17
"13688",13
"13689",16
"13690",17
"13691",8
"13692",14
"13693",16
"13694",10
"13695",16
"13696",18
"13697",15
"13698",15
"13699",16
"13700",21
"13701",13
"13702",12
"13703",14
"13704",13
"13705",16
"13706",13
"13707",14
"13708",19
"13709",18
"13710",18
"13711",17
"13712",14
"13713",15
"13714",14
"13715",17
"13716",18
"13717",11
"13718",15
"13719",11
"13720",16
"13721",14
"13722",15
"13723",11
"13724",16
"13725",19
"13726",11
"13727",13
"13728",9
"13729",16
"13730",17
"13731",14
"13732",17
"13733",12
"13734",13
"13735",23
"13736",13
"13737",14
"13738",16
"13739",13
"13740",21
"13741",18
"13742",13
"13743",16
"13744",19
"13745",9
"13746",12
"13747",18
"13748",14
"13749",16
"13750",12
"13751",13
"13752",12
"13753",9
"13754",17
"13755",17
"13756",16
"13757",15
"13758",10
"13759",11
"13760",15
"13761",13
"13762",16
"13763",16
"13764",19
"13765",17
"13766",17
"13767",21
"13768",16
"13769",16
"13770",3
"13771",13
"13772",12
"13773",13
"13774",19
"13775",18
"13776",18
"13777",19
"13778",14
"13779",18
"13780",16
"13781",10
"13782",16
"13783",15
"13784",16
"13785",20
"13786",17
"13787",15
"13788",14
"13789",19
"13790",18
"13791",15
"13792",17
"13793",10
"13794",15
"13795",14
"13796",11
"13797",18
"13798",13
"13799",15
"13800",13
"13801",10
"13802",12
"13803",17
"13804",12
"13805",19
"13806",19
"13807",15
"13808",18
"13809",9
"13810",15
"13811",12
"13812",14
"13813",15
"13814",12
"13815",13
"13816",14
"13817",19
"13818",13
"13819",11
"13820",15
"13821",10
"13822",23
"13823",11
"13824",13
"13825",18
"13826",18
"13827",13
"13828",18
"13829",12
"13830",14
"13831",13
"13832",19
"13833",14
"13834",14
"13835",19
"13836",11
"13837",16
"13838",19
"13839",14
"13840",11
"13841",16
"13842",14
"13843",19
"13844",15
"13845",20
"13846",13
"13847",18
"13848",12
"13849",15
"13850",15
"13851",20
"13852",9
"13853",19
"13854",14
"13855",16
"13856",14
"13857",14
"13858",13
"13859",12
"13860",19
"13861",9
"13862",17
"13863",15
"13864",15
"13865",14
"13866",11
"13867",14
"13868",10
"13869",13
"13870",12
"13871",16
"13872",22
"13873",10
"13874",13
"13875",10
"13876",19
"13877",14
"13878",25
"13879",17
"13880",23
"13881",17
"13882",10
"13883",12
"13884",19
"13885",8
"13886",11
"13887",12
"13888",8
"13889",13
"13890",16
"13891",15
"13892",13
"13893",20
"13894",10
"13895",14
"13896",16
"13897",16
"13898",16
"13899",17
"13900",15
"13901",16
"13902",20
"13903",9
"13904",14
"13905",8
"13906",16
"13907",14
"13908",15
"13909",17
"13910",13
"13911",13
"13912",15
"13913",15
"13914",10
"13915",13
"13916",12
"13917",12
"13918",12
"13919",16
"13920",13
"13921",19
"13922",20
"13923",12
"13924",14
"13925",12
"13926",11
"13927",17
"13928",20
"13929",21
"13930",23
"13931",12
"13932",13
"13933",11
"13934",13
"13935",18
"13936",11
"13937",20
"13938",16
"13939",10
"13940",15
"13941",19
"13942",21
"13943",16
"13944",11
"13945",17
"13946",16
"13947",11
"13948",8
"13949",13
"13950",14
"13951",19
"13952",9
"13953",9
"13954",17
"13955",13
"13956",15
"13957",10
"13958",12
"13959",12
"13960",24
"13961",17
"13962",14
"13963",14
"13964",13
"13965",16
"13966",20
"13967",15
"13968",18
"13969",18
"13970",12
"13971",15
"13972",10
"13973",18
"13974",12
"13975",9
"13976",16
"13977",15
"13978",11
"13979",19
"13980",16
"13981",13
"13982",12
"13983",18
"13984",21
"13985",18
"13986",20
"13987",12
"13988",14
"13989",12
"13990",14
"13991",16
"13992",16
"13993",13
"13994",11
"13995",15
"13996",6
"13997",15
"13998",16
"13999",11
"14000",10
"14001",12
"14002",17
"14003",7
"14004",19
"14005",18
"14006",11
"14007",13
"14008",13
"14009",17
"14010",17
"14011",8
"14012",9
"14013",10
"14014",17
"14015",18
"14016",19
"14017",16
"14018",16
"14019",11
"14020",17
"14021",9
"14022",17
"14023",15
"14024",18
"14025",10
"14026",12
"14027",19
"14028",9
"14029",12
"14030",16
"14031",5
"14032",17
"14033",10
"14034",12
"14035",18
"14036",14
"14037",13
"14038",16
"14039",15
"14040",10
"14041",16
"14042",11
"14043",19
"14044",20
"14045",17
"14046",17
"14047",20
"14048",15
"14049",11
"14050",6
"14051",13
"14052",16
"14053",17
"14054",15
"14055",17
"14056",8
"14057",14
"14058",11
"14059",22
"14060",18
"14061",14
"14062",11
"14063",18
"14064",13
"14065",14
"14066",13
"14067",16
"14068",9
"14069",13
"14070",11
"14071",17
"14072",10
"14073",15
"14074",10
"14075",13
"14076",8
"14077",15
"14078",16
"14079",13
"14080",22
"14081",13
"14082",17
"14083",10
"14084",18
"14085",10
"14086",11
"14087",10
"14088",14
"14089",12
"14090",17
"14091",15
"14092",7
"14093",7
"14094",15
"14095",14
"14096",12
"14097",16
"14098",16
"14099",21
"14100",21
"14101",13
"14102",5
"14103",16
"14104",11
"14105",18
"14106",11
"14107",18
"14108",15
"14109",11
"14110",10
"14111",6
"14112",15
"14113",11
"14114",17
"14115",13
"14116",14
"14117",13
"14118",14
"14119",7
"14120",11
"14121",18
"14122",12
"14123",15
"14124",15
"14125",10
"14126",11
"14127",13
"14128",10
"14129",11
"14130",20
"14131",17
"14132",13
"14133",12
"14134",9
"14135",16
"14136",17
"14137",5
"14138",15
"14139",16
"14140",18
"14141",18
"14142",16
"14143",14
"14144",17
"14145",6
"14146",16
"14147",17
"14148",14
"14149",16
"14150",16
"14151",13
"14152",18
"14153",13
"14154",14
"14155",16
"14156",13
"14157",14
"14158",10
"14159",11
"14160",13
"14161",18
"14162",19
"14163",9
"14164",20
"14165",16
"14166",21
"14167",17
"14168",11
"14169",19
"14170",10
"14171",9
"14172",13
"14173",12
"14174",18
"14175",19
"14176",17
"14177",18
"14178",17
"14179",17
"14180",15
"14181",17
"14182",20
"14183",15
"14184",11
"14185",13
"14186",11
"14187",16
"14188",12
"14189",11
"14190",13
"14191",8
"14192",15
"14193",22
"14194",21
"14195",10
"14196",17
"14197",14
"14198",14
"14199",15
"14200",21
"14201",11
"14202",16
"14203",7
"14204",16
"14205",14
"14206",14
"14207",15
"14208",17
"14209",14
"14210",15
"14211",13
"14212",12
"14213",12
"14214",15
"14215",11
"14216",13
"14217",13
"14218",21
"14219",11
"14220",18
"14221",8
"14222",19
"14223",13
"14224",16
"14225",15
"14226",13
"14227",11
"14228",15
"14229",18
"14230",6
"14231",13
"14232",18
"14233",12
"14234",6
"14235",8
"14236",18
"14237",15
"14238",12
"14239",11
"14240",14
"14241",13
"14242",16
"14243",16
"14244",17
"14245",18
"14246",19
"14247",14
"14248",13
"14249",14
"14250",14
"14251",18
"14252",16
"14253",16
"14254",12
"14255",15
"14256",22
"14257",13
"14258",23
"14259",8
"14260",19
"14261",7
"14262",15
"14263",13
"14264",16
"14265",14
"14266",2
"14267",7
"14268",4
"14269",24
"14270",7
"14271",10
"14272",22
"14273",14
"14274",8
"14275",19
"14276",6
"14277",23
"14278",12
"14279",21
"14280",5
"14281",14
"14282",11
"14283",8
"14284",20
"14285",14
"14286",11
"14287",5
"14288",11
"14289",6
"14290",11
"14291",6
"14292",8
"14293",5
"14294",15
"14295",14
"14296",16
"14297",13
"14298",3
"14299",11
"14300",13
"14301",12
"14302",9
"14303",7
"14304",10
"14305",4
"14306",24
"14307",13
"14308",22
"14309",20
"14310",9
"14311",8
"14312",9
"14313",13
"14314",21
"14315",8
"14316",8
"14317",16
"14318",16
"14319",4
"14320",4
"14321",15
"14322",7
"14323",6
"14324",17
"14325",6
"14326",11
"14327",12
"14328",16
"14329",4
"14330",7
"14331",30
"14332",11
"14333",4
"14334",8
"14335",5
"14336",8
"14337",2
"14338",3
"14339",20
"14340",11
"14341",8
"14342",6
"14343",9
"14344",20
"14345",7
"14346",8
"14347",12
"14348",1
"14349",15
"14350",13
"14351",5
"14352",10
"14353",11
"14354",14
"14355",7
"14356",17
"14357",17
"14358",7
"14359",5
"14360",9
"14361",5
"14362",4
"14363",4
"14364",3
"14365",8
"14366",14
"14367",16
"14368",20
"14369",9
"14370",12
"14371",13
"14372",10
"14373",12
"14374",14
"14375",2
"14376",21
"14377",13
"14378",11
"14379",28
"14380",14
"14381",5
"14382",3
"14383",6
"14384",5
"14385",1
"14386",5
"14387",20
"14388",15
"14389",4
"14390",7
"14391",8
"14392",7
"14393",31
"14394",14
"14395",28
"14396",10
"14397",19
"14398",6
"14399",16
"14400",7
"14401",17
"14402",8
"14403",6
"14404",9
"14405",17
"14406",17
"14407",4
"14408",9
"14409",12
"14410",4
"14411",21
"14412",16
"14413",11
"14414",15
"14415",29
"14416",14
"14417",6
"14418",13
"14419",7
"14420",10
"14421",4
"14422",11
"14423",8
"14424",15
"14425",2
"14426",4
"14427",11
"14428",15
"14429",6
"14430",3
"14431",13
"14432",3
"14433",14
"14434",14
"14435",14
"14436",20
"14437",13
"14438",14
"14439",17
"14440",8
"14441",7
"14442",4
"14443",5
"14444",15
"14445",6
"14446",8
"14447",9
"14448",17
"14449",7
"14450",9
"14451",21
"14452",14
"14453",5
"14454",15
"14455",10
"14456",5
"14457",13
"14458",11
"14459",21
"14460",2
"14461",16
"14462",12
"14463",16
"14464",11
"14465",6
"14466",3
"14467",16
"14468",8
"14469",13
"14470",8
"14471",4
"14472",4
"14473",9
"14474",23
"14475",10
"14476",11
"14477",21
"14478",16
"14479",8
"14480",16
"14481",19
"14482",13
"14483",16
"14484",7
"14485",9
"14486",12
"14487",10
"14488",16
"14489",23
"14490",21
"14491",14
"14492",17
"14493",30
"14494",6
"14495",24
"14496",8
"14497",11
"14498",18
"14499",27
"14500",10
"14501",6
"14502",10
"14503",2
"14504",6
"14505",10
"14506",4
"14507",9
"14508",3
"14509",32
"14510",1
"14511",2
"14512",18
"14513",10
"14514",2
"14515",16
"14516",11
"14517",12
"14518",5
"14519",11
"14520",8
"14521",17
"14522",7
"14523",20
"14524",23
"14525",10
"14526",1
"14527",14
"14528",13
"14529",25
"14530",11
"14531",12
"14532",16
"14533",14
"14534",13
"14535",3
"14536",13
"14537",17
"14538",25
"14539",15
"14540",12
"14541",25
"14542",11
"14543",9
"14544",3
"14545",16
"14546",10
"14547",14
"14548",14
"14549",2
"14550",15
"14551",8
"14552",5
"14553",13
"14554",8
"14555",16
"14556",23
"14557",12
"14558",13
"14559",6
"14560",8
"14561",16
"14562",9
"14563",12
"14564",4
"14565",16
"14566",4
"14567",16
"14568",11
"14569",10
"14570",7
"14571",8
"14572",9
"14573",14
"14574",2
"14575",4
"14576",9
"14577",5
"14578",5
"14579",21
"14580",26
"14581",9
"14582",19
"14583",13
"14584",19
"14585",16
"14586",10
"14587",20
"14588",13
"14589",14
"14590",13
"14591",11
"14592",12
"14593",6
"14594",6
"14595",16
"14596",8
"14597",18
"14598",5
"14599",3
"14600",14
"14601",10
"14602",16
"14603",7
"14604",12
"14605",14
"14606",8
"14607",11
"14608",12
"14609",13
"14610",20
"14611",21
"14612",11
"14613",13
"14614",7
"14615",16
"14616",14
"14617",20
"14618",9
"14619",14
"14620",8
"14621",14
"14622",6
"14623",14
"14624",10
"14625",11
"14626",16
"14627",16
"14628",9
"14629",7
"14630",11
"14631",9
"14632",11
"14633",5
"14634",3
"14635",6
"14636",5
"14637",20
"14638",4
"14639",5
"14640",16
"14641",8
"14642",6
"14643",7
"14644",8
"14645",19
"14646",10
"14647",4
"14648",22
"14649",17
"14650",6
"14651",5
"14652",14
"14653",16
"14654",8
"14655",8
"14656",14
"14657",1
"14658",12
"14659",16
"14660",4
"14661",5
"14662",16
"14663",7
"14664",1
"14665",19
"14666",17
"14667",6
"14668",6
"14669",18
"14670",14
"14671",15
"14672",5
"14673",20
"14674",8
"14675",19
"14676",7
"14677",8
"14678",4
"14679",7
"14680",11
"14681",13
"14682",15
"14683",27
"14684",1
"14685",2
"14686",3
"14687",12
"14688",4
"14689",1
"14690",5
"14691",9
"14692",9
"14693",7
"14694",4
"14695",26
"14696",6
"14697",7
"14698",9
"14699",13
"14700",6
"14701",20
"14702",11
"14703",17
"14704",8
"14705",7
"14706",13
"14707",9
"14708",13
"14709",12
"14710",12
"14711",6
"14712",11
"14713",5
"14714",8
"14715",11
"14716",12
"14717",13
"14718",11
"14719",14
"14720",13
"14721",14
"14722",12
"14723",4
"14724",12
"14725",6
"14726",12
"14727",12
"14728",4
"14729",10
"14730",18
"14731",8
"14732",15
"14733",16
"14734",4
"14735",15
"14736",15
"14737",10
"14738",13
"14739",9
"14740",20
"14741",9
"14742",18
"14743",2
"14744",18
"14745",18
"14746",18
"14747",6
"14748",8
"14749",19
"14750",6
"14751",12
"14752",18
"14753",15
"14754",16
"14755",4
"14756",9
"14757",9
"14758",12
"14759",11
"14760",10
"14761",5
"14762",11
"14763",10
"14764",5
"14765",16
"14766",19
"14767",14
"14768",21
"14769",5
"14770",12
"14771",16
"14772",16
"14773",13
"14774",14
"14775",12
"14776",10
"14777",20
"14778",9
"14779",5
"14780",10
"14781",19
"14782",7
"14783",6
"14784",15
"14785",3
"14786",12
"14787",24
"14788",9
"14789",17
"14790",9
"14791",19
"14792",10
"14793",18
"14794",16
"14795",8
"14796",9
"14797",6
"14798",4
"14799",9
"14800",18
"14801",5
"14802",7
"14803",9
"14804",13
"14805",15
"14806",8
"14807",12
"14808",13
"14809",5
"14810",23
"14811",11
"14812",6
"14813",3
"14814",13
"14815",11
"14816",22
"14817",9
"14818",13
"14819",7
"14820",2
"14821",5
"14822",17
"14823",8
"14824",8
"14825",19
"14826",15
"14827",14
"14828",5
"14829",21
"14830",13
"14831",9
"14832",25
"14833",5
"14834",10
"14835",5
"14836",14
"14837",6
"14838",10
"14839",10
"14840",9
"14841",12
"14842",5
"14843",13
"14844",1
"14845",9
"14846",9
"14847",17
"14848",12
"14849",16
"14850",12
"14851",5
"14852",3
"14853",14
"14854",15
"14855",6
"14856",20
"14857",17
"14858",18
"14859",6
"14860",13
"14861",24
"14862",6
"14863",10
"14864",27
"14865",13
"14866",10
"14867",8
"14868",22
"14869",6
"14870",8
"14871",2
"14872",5
"14873",9
"14874",10
"14875",14
"14876",7
"14877",5
"14878",11
"14879",18
"14880",5
"14881",11
"14882",23
"14883",2
"14884",7
"14885",10
"14886",6
"14887",9
"14888",22
"14889",6
"14890",5
"14891",5
"14892",13
"14893",3
"14894",15
"14895",4
"14896",13
"14897",20
"14898",10
"14899",21
"14900",6
"14901",20
"14902",13
"14903",9
"14904",14
"14905",19
"14906",9
"14907",9
"14908",9
"14909",22
"14910",9
"14911",16
"14912",8
"14913",5
"14914",11
"14915",12
"14916",7
"14917",12
"14918",18
"14919",10
"14920",15
"14921",14
"14922",19
"14923",5
"14924",13
"14925",20
"14926",9
"14927",22
"14928",6
"14929",14
"14930",14
"14931",11
"14932",9
"14933",9
"14934",12
"14935",22
"14936",12
"14937",15
"14938",7
"14939",9
"14940",7
"14941",9
"14942",10
"14943",11
"14944",6
"14945",10
"14946",18
"14947",7
"14948",11
"14949",7
"14950",10
"14951",16
"14952",4
"14953",6
"14954",10
"14955",11
"14956",12
"14957",7
"14958",7
"14959",10
"14960",14
"14961",4
"14962",6
"14963",6
"14964",18
"14965",6
"14966",12
"14967",2
"14968",9
"14969",9
"14970",19
"14971",8
"14972",12
"14973",15
"14974",22
"14975",2
"14976",12
"14977",16
"14978",12
"14979",13
"14980",9
"14981",9
"14982",17
"14983",14
"14984",10
"14985",8
"14986",10
"14987",7
"14988",8
"14989",9
"14990",6
"14991",6
"14992",9
"14993",10
"14994",8
"14995",8
"14996",15
"14997",13
"14998",12
"14999",33
"15000",10
"15001",14
"15002",10
"15003",6
"15004",13
"15005",9
"15006",1
"15007",11
"15008",12
"15009",10
"15010",13
"15011",8
"15012",9
"15013",2
"15014",17
"15015",15
"15016",21
"15017",11
"15018",13
"15019",4
"15020",6
"15021",14
"15022",5
"15023",15
"15024",5
"15025",4
"15026",19
"15027",25
"15028",2
"15029",9
"15030",0
"15031",1
"15032",8
"15033",8
"15034",16
"15035",26
"15036",10
"15037",6
"15038",7
"15039",19
"15040",10
"15041",11
"15042",13
"15043",11
"15044",22
"15045",4
"15046",15
"15047",12
"15048",14
"15049",3
"15050",2
"15051",4
"15052",15
"15053",16
"15054",14
"15055",11
"15056",19
"15057",12
"15058",6
"15059",24
"15060",21
"15061",3
"15062",20
"15063",10
"15064",12
"15065",3
"15066",14
"15067",7
"15068",15
"15069",17
"15070",4
"15071",11
"15072",16
"15073",8
"15074",5
"15075",18
"15076",15
"15077",10
"15078",8
"15079",14
"15080",8
"15081",9
"15082",31
"15083",15
