"","x"
"22481",9
"22482",3
"22483",10
"22484",8
"22485",6
"22486",15
"22487",13
"22488",13
"22489",18
"22490",2
"22491",8
"22492",23
"22493",10
"22494",0
"22495",25
"22496",8
"22497",21
"22498",3
"22499",8
"22500",10
"22501",11
"22502",9
"22503",5
"22504",9
"22505",2
"22506",22
"22507",16
"22508",6
"22509",12
"22510",7
"22511",4
"22512",6
"22513",7
"22514",7
"22515",7
"22516",18
"22517",6
"22518",8
"22519",14
"22520",15
"22521",3
"22522",10
"22523",9
"22524",8
"22525",11
"22526",24
"22527",11
"22528",14
"22529",10
"22530",5
"22531",3
"22532",7
"22533",3
"22534",14
"22535",9
"22536",15
"22537",13
"22538",10
"22539",13
"22540",5
"22541",9
"22542",0
"22543",15
"22544",17
"22545",6
"22546",9
"22547",10
"22548",25
"22549",2
"22550",5
"22551",16
"22552",5
"22553",5
"22554",12
"22555",2
"22556",10
"22557",15
"22558",7
"22559",15
"22560",9
"22561",18
"22562",11
"22563",15
"22564",2
"22565",13
"22566",23
"22567",8
"22568",9
"22569",12
"22570",15
"22571",18
"22572",8
"22573",32
"22574",4
"22575",3
"22576",7
"22577",3
"22578",4
"22579",25
"22580",4
"22581",10
"22582",10
"22583",12
"22584",1
"22585",2
"22586",11
"22587",3
"22588",3
"22589",7
"22590",13
"22591",7
"22592",3
"22593",19
"22594",7
"22595",17
"22596",5
"22597",19
"22598",8
"22599",2
"22600",7
"22601",10
"22602",11
"22603",9
"22604",10
"22605",31
"22606",1
"22607",28
"22608",20
"22609",6
"22610",13
"22611",12
"22612",6
"22613",28
"22614",6
"22615",1
"22616",9
"22617",15
"22618",10
"22619",16
"22620",5
"22621",5
"22622",9
"22623",10
"22624",12
"22625",9
"22626",3
"22627",8
"22628",4
"22629",7
"22630",12
"22631",8
"22632",21
"22633",7
"22634",15
"22635",21
"22636",9
"22637",8
"22638",6
"22639",17
"22640",4
"22641",16
"22642",22
"22643",13
"22644",6
"22645",4
"22646",7
"22647",4
"22648",3
"22649",6
"22650",9
"22651",6
"22652",7
"22653",21
"22654",22
"22655",11
"22656",7
"22657",7
"22658",13
"22659",12
"22660",11
"22661",20
"22662",5
"22663",1
"22664",20
"22665",2
"22666",10
"22667",13
"22668",12
"22669",10
"22670",14
"22671",3
"22672",8
"22673",16
"22674",10
"22675",24
"22676",17
"22677",24
"22678",11
"22679",6
"22680",13
"22681",23
"22682",16
"22683",3
"22684",15
"22685",16
"22686",2
"22687",5
"22688",1
"22689",9
"22690",14
"22691",3
"22692",13
"22693",5
"22694",0
"22695",6
"22696",8
"22697",2
"22698",5
"22699",11
"22700",10
"22701",5
"22702",16
"22703",3
"22704",11
"22705",11
"22706",15
"22707",4
"22708",20
"22709",2
"22710",15
"22711",9
"22712",11
"22713",5
"22714",5
"22715",10
"22716",13
"22717",9
"22718",21
"22719",5
"22720",14
"22721",2
"22722",6
"22723",8
"22724",7
"22725",4
"22726",4
"22727",12
"22728",16
"22729",8
"22730",21
"22731",4
"22732",2
"22733",21
"22734",21
"22735",4
"22736",5
"22737",5
"22738",10
"22739",2
"22740",8
"22741",19
"22742",9
"22743",8
"22744",14
"22745",3
"22746",5
"22747",9
"22748",4
"22749",10
"22750",18
"22751",11
"22752",48
"22753",4
"22754",14
"22755",18
"22756",4
"22757",2
"22758",5
"22759",4
"22760",9
"22761",16
"22762",7
"22763",20
"22764",7
"22765",20
"22766",11
"22767",0
"22768",5
"22769",4
"22770",9
"22771",15
"22772",13
"22773",7
"22774",8
"22775",10
"22776",8
"22777",9
"22778",17
"22779",15
"22780",23
"22781",8
"22782",6
"22783",12
"22784",7
"22785",13
"22786",21
"22787",21
"22788",0
"22789",5
"22790",12
"22791",19
"22792",11
"22793",9
"22794",6
"22795",21
"22796",5
"22797",1
"22798",28
"22799",4
"22800",8
"22801",18
"22802",16
"22803",4
"22804",4
"22805",13
"22806",2
"22807",1
"22808",10
"22809",4
"22810",17
"22811",33
"22812",12
"22813",16
"22814",11
"22815",11
"22816",6
"22817",6
"22818",4
"22819",19
"22820",10
"22821",2
"22822",14
"22823",7
"22824",3
"22825",24
"22826",5
"22827",16
"22828",8
"22829",14
"22830",5
"22831",12
"22832",13
"22833",16
"22834",3
"22835",4
"22836",12
"22837",2
"22838",24
"22839",10
"22840",9
"22841",15
"22842",6
"22843",6
"22844",26
"22845",8
"22846",16
"22847",2
"22848",7
"22849",23
"22850",17
"22851",2
"22852",18
"22853",16
"22854",14
"22855",16
"22856",11
"22857",1
"22858",17
"22859",5
"22860",9
"22861",26
"22862",11
"22863",12
"22864",16
"22865",5
"22866",14
"22867",14
"22868",13
"22869",18
"22870",23
"22871",14
"22872",6
"22873",11
"22874",7
"22875",20
"22876",18
"22877",8
"22878",24
"22879",8
"22880",13
"22881",2
"22882",29
"22883",7
"22884",15
"22885",14
"22886",17
"22887",6
"22888",7
"22889",21
"22890",9
"22891",2
"22892",11
"22893",19
"22894",16
"22895",2
"22896",9
"22897",9
"22898",15
"22899",16
"22900",16
"22901",10
"22902",9
"22903",15
"22904",20
"22905",25
"22906",7
"22907",16
"22908",9
"22909",25
"22910",4
"22911",2
"22912",14
"22913",10
"22914",3
"22915",13
"22916",20
"22917",3
"22918",12
"22919",3
"22920",10
"22921",5
"22922",11
"22923",8
"22924",17
"22925",10
"22926",1
"22927",4
"22928",2
"22929",7
"22930",13
"22931",31
"22932",20
"22933",12
"22934",7
"22935",19
"22936",9
"22937",6
"22938",6
"22939",3
"22940",20
"22941",16
"22942",22
"22943",17
"22944",2
"22945",25
"22946",18
"22947",4
"22948",19
"22949",20
"22950",19
"22951",20
"22952",13
"22953",8
"22954",20
"22955",6
"22956",4
"22957",3
"22958",7
"22959",10
"22960",5
"22961",11
"22962",5
"22963",3
"22964",10
"22965",11
"22966",5
"22967",10
"22968",20
"22969",4
"22970",6
"22971",11
"22972",6
"22973",1
"22974",9
"22975",11
"22976",9
"22977",15
"22978",11
"22979",8
"22980",12
"22981",13
"22982",19
"22983",7
"22984",10
"22985",12
"22986",6
"22987",9
"22988",13
"22989",19
"22990",16
"22991",2
"22992",18
"22993",11
"22994",28
"22995",5
"22996",8
"22997",2
"22998",7
"22999",12
"23000",9
"23001",12
"23002",32
"23003",9
"23004",11
"23005",13
"23006",7
"23007",11
"23008",7
"23009",18
"23010",6
"23011",4
"23012",1
"23013",7
"23014",1
"23015",10
"23016",13
"23017",4
"23018",9
"23019",5
"23020",8
"23021",11
"23022",7
"23023",17
"23024",3
"23025",13
"23026",12
"23027",8
"23028",20
"23029",3
"23030",8
"23031",4
"23032",10
"23033",7
"23034",30
"23035",6
"23036",14
"23037",10
"23038",6
"23039",15
"23040",6
"23041",15
"23042",7
"23043",10
"23044",9
"23045",2
"23046",15
"23047",18
"23048",10
"23049",19
"23050",10
"23051",11
"23052",17
"23053",18
"23054",1
"23055",4
"23056",11
"23057",36
"23058",16
"23059",6
"23060",14
"23061",7
"23062",25
"23063",9
"23064",5
"23065",16
"23066",1
"23067",4
"23068",7
"23069",21
"23070",8
"23071",11
"23072",14
"23073",18
"23074",20
"23075",34
"23076",11
"23077",2
"23078",7
"23079",27
"23080",6
"23081",15
"23082",10
"23083",27
"23084",15
"23085",9
"23086",3
"23087",29
"23088",17
"23089",6
"23090",11
"23091",4
"23092",4
"23093",4
"23094",1
"23095",8
"23096",10
"23097",17
"23098",5
"23099",14
"23100",1
"23101",20
"23102",11
"23103",17
"23104",1
"23105",12
"23106",15
"23107",9
"23108",2
"23109",9
"23110",26
"23111",12
"23112",7
"23113",9
"23114",1
"23115",3
"23116",18
"23117",3
"23118",1
"23119",14
"23120",18
"23121",12
"23122",3
"23123",4
"23124",9
"23125",10
"23126",3
"23127",9
"23128",19
"23129",12
"23130",4
"23131",11
"23132",5
"23133",17
"23134",4
"23135",10
"23136",14
"23137",16
"23138",28
"23139",8
"23140",5
"23141",14
"23142",11
"23143",27
"23144",22
"23145",27
"23146",2
"23147",24
"23148",28
"23149",14
"23150",4
"23151",22
"23152",3
"23153",23
"23154",6
"23155",14
"23156",9
"23157",3
"23158",9
"23159",4
"23160",2
"23161",4
"23162",6
"23163",12
"23164",7
"23165",5
"23166",15
"23167",12
"23168",11
"23169",16
"23170",22
"23171",6
"23172",2
"23173",12
"23174",15
"23175",6
"23176",7
"23177",12
"23178",7
"23179",8
"23180",10
"23181",12
"23182",3
"23183",13
"23184",2
"23185",11
"23186",9
"23187",9
"23188",5
"23189",7
"23190",4
"23191",12
"23192",12
"23193",2
"23194",16
"23195",18
"23196",4
"23197",1
"23198",10
"23199",7
"23200",12
"23201",7
"23202",28
"23203",11
"23204",2
"23205",10
"23206",9
"23207",15
"23208",10
"23209",10
"23210",2
"23211",21
"23212",17
"23213",13
"23214",16
"23215",9
"23216",1
"23217",21
"23218",8
"23219",8
"23220",1
"23221",13
"23222",13
"23223",13
"23224",6
"23225",16
"23226",11
"23227",11
"23228",4
"23229",11
"23230",20
"23231",6
"23232",28
"23233",8
"23234",13
"23235",17
"23236",13
"23237",12
"23238",8
"23239",4
"23240",16
"23241",2
"23242",14
"23243",22
"23244",28
"23245",32
"23246",15
"23247",13
"23248",9
"23249",21
"23250",5
"23251",16
"23252",8
"23253",4
"23254",24
"23255",13
"23256",4
"23257",9
"23258",11
"23259",9
"23260",10
"23261",12
"23262",10
"23263",9
"23264",17
"23265",5
"23266",9
"23267",10
"23268",6
"23269",2
"23270",28
"23271",27
"23272",4
"23273",12
"23274",18
"23275",15
"23276",1
"23277",18
"23278",4
"23279",8
"23280",8
"23281",4
"23282",5
"23283",1
"23284",2
"23285",15
"23286",13
"23287",5
"23288",16
"23289",9
"23290",22
"23291",5
"23292",7
"23293",19
"23294",10
"23295",8
"23296",12
"23297",25
"23298",11
"23299",2
"23300",11
"23301",19
"23302",13
"23303",8
"23304",7
"23305",11
"23306",9
"23307",5
"23308",6
"23309",5
"23310",16
"23311",11
"23312",10
"23313",16
"23314",6
"23315",10
"23316",10
"23317",13
"23318",12
"23319",6
"23320",5
"23321",15
"23322",8
"23323",11
"23324",10
"23325",7
"23326",8
"23327",13
"23328",12
"23329",6
"23330",3
"23331",14
"23332",36
"23333",14
"23334",1
"23335",4
"23336",13
"23337",3
"23338",16
"23339",10
"23340",16
"23341",30
"23342",5
"23343",4
"23344",7
"23345",8
"23346",23
"23347",10
"23348",7
"23349",21
"23350",1
"23351",6
"23352",16
"23353",14
"23354",17
"23355",7
"23356",15
"23357",6
"23358",11
"23359",18
"23360",2
"23361",4
"23362",10
"23363",3
"23364",12
"23365",10
"23366",7
"23367",2
"23368",8
"23369",3
"23370",11
"23371",2
"23372",3
"23373",13
"23374",6
"23375",5
"23376",12
"23377",10
"23378",4
"23379",10
"23380",6
"23381",8
"23382",20
"23383",13
"23384",19
"23385",16
"23386",1
"23387",5
"23388",16
"23389",3
"23390",2
"23391",11
"23392",9
"23393",3
"23394",5
"23395",9
"23396",8
"23397",11
"23398",3
"23399",16
"23400",28
"23401",17
"23402",9
"23403",11
"23404",11
"23405",6
"23406",15
"23407",12
"23408",5
"23409",17
"23410",9
"23411",3
"23412",6
"23413",5
"23414",3
"23415",7
"23416",14
"23417",5
"23418",8
"23419",10
"23420",12
"23421",3
"23422",12
"23423",9
"23424",9
"23425",7
"23426",3
"23427",10
"23428",24
"23429",7
"23430",7
"23431",8
"23432",18
"23433",7
"23434",14
"23435",2
"23436",1
"23437",14
"23438",4
"23439",23
"23440",7
"23441",9
"23442",10
"23443",21
"23444",7
"23445",22
"23446",5
"23447",10
"23448",8
"23449",3
"23450",10
"23451",4
"23452",7
"23453",16
"23454",7
"23455",10
"23456",3
"23457",4
"23458",13
"23459",6
"23460",11
"23461",3
"23462",17
"23463",10
"23464",3
"23465",24
"23466",7
"23467",4
"23468",9
"23469",10
"23470",9
"23471",10
"23472",17
"23473",6
"23474",5
"23475",9
"23476",17
"23477",17
"23478",10
"23479",6
"23480",13
"23481",2
"23482",4
"23483",7
"23484",32
"23485",7
"23486",10
"23487",10
"23488",12
"23489",4
"23490",12
"23491",20
"23492",8
"23493",6
"23494",6
"23495",13
"23496",3
"23497",8
"23498",2
"23499",11
"23500",4
"23501",6
"23502",3
"23503",8
"23504",13
"23505",17
"23506",15
"23507",16
"23508",12
"23509",11
"23510",33
"23511",21
"23512",2
"23513",29
"23514",17
"23515",2
"23516",16
"23517",1
"23518",4
"23519",21
"23520",17
"23521",1
"23522",4
"23523",12
"23524",7
"23525",16
"23526",17
"23527",27
"23528",10
"23529",1
"23530",18
"23531",15
"23532",14
"23533",10
"23534",18
"23535",22
"23536",23
"23537",10
"23538",15
"23539",4
"23540",10
"23541",15
"23542",6
"23543",10
"23544",9
"23545",9
"23546",11
"23547",19
"23548",9
"23549",6
"23550",6
"23551",17
"23552",13
"23553",18
"23554",11
"23555",11
"23556",10
"23557",7
"23558",12
"23559",2
"23560",8
"23561",25
"23562",24
"23563",2
"23564",17
"23565",29
"23566",14
"23567",3
"23568",2
"23569",6
"23570",29
"23571",9
"23572",18
"23573",4
"23574",16
"23575",9
"23576",5
"23577",12
"23578",11
"23579",17
"23580",9
"23581",6
"23582",33
"23583",11
"23584",7
"23585",17
"23586",5
"23587",5
"23588",12
"23589",7
"23590",15
"23591",13
"23592",9
"23593",9
"23594",4
"23595",8
"23596",8
"23597",6
"23598",6
"23599",23
"23600",2
"23601",18
"23602",22
"23603",12
"23604",21
"23605",22
"23606",12
"23607",2
"23608",2
"23609",17
"23610",12
"23611",9
"23612",12
"23613",11
"23614",15
"23615",11
"23616",11
"23617",2
"23618",13
"23619",4
"23620",5
"23621",9
"23622",1
"23623",9
"23624",20
"23625",4
"23626",20
"23627",15
"23628",21
"23629",5
"23630",5
"23631",6
"23632",5
"23633",8
"23634",14
"23635",3
"23636",6
"23637",6
"23638",10
"23639",17
"23640",3
"23641",9
"23642",2
"23643",14
"23644",18
"23645",1
"23646",3
"23647",9
"23648",12
"23649",19
"23650",19
"23651",5
"23652",3
"23653",11
"23654",6
"23655",3
"23656",7
"23657",7
"23658",11
"23659",2
"23660",13
"23661",20
"23662",20
"23663",3
"23664",25
"23665",8
"23666",15
"23667",17
"23668",7
"23669",22
"23670",6
"23671",9
"23672",15
"23673",2
"23674",8
"23675",7
"23676",6
"23677",1
"23678",11
"23679",29
"23680",3
"23681",5
"23682",15
"23683",24
"23684",5
"23685",9
"23686",5
"23687",5
"23688",29
"23689",3
"23690",17
"23691",4
"23692",29
"23693",6
"23694",6
"23695",11
"23696",4
"23697",5
"23698",1
"23699",5
"23700",17
"23701",9
"23702",18
"23703",21
"23704",9
"23705",21
"23706",8
"23707",4
"23708",2
"23709",6
"23710",15
"23711",6
"23712",13
"23713",5
"23714",10
"23715",6
"23716",4
"23717",25
"23718",15
"23719",19
"23720",14
"23721",8
"23722",3
"23723",7
"23724",19
"23725",12
"23726",15
"23727",5
"23728",17
"23729",7
"23730",9
"23731",16
"23732",10
"23733",9
"23734",2
"23735",10
"23736",12
"23737",11
"23738",22
"23739",8
"23740",13
"23741",3
"23742",7
"23743",4
"23744",12
"23745",13
"23746",10
"23747",9
"23748",10
"23749",13
"23750",17
"23751",35
"23752",1
"23753",5
"23754",6
"23755",16
"23756",13
"23757",20
"23758",5
"23759",7
"23760",9
"23761",14
"23762",6
"23763",22
"23764",3
"23765",13
"23766",9
"23767",21
"23768",16
"23769",12
"23770",3
"23771",16
"23772",11
"23773",15
"23774",6
"23775",12
"23776",12
"23777",12
"23778",7
"23779",21
"23780",28
"23781",4
"23782",10
"23783",4
"23784",26
"23785",7
"23786",18
"23787",8
"23788",3
"23789",16
"23790",11
"23791",2
"23792",18
"23793",5
"23794",4
"23795",7
"23796",27
"23797",4
"23798",30
"23799",13
"23800",11
"23801",5
"23802",12
"23803",1
"23804",10
"23805",34
"23806",14
"23807",7
"23808",8
"23809",11
"23810",4
"23811",9
"23812",14
"23813",15
"23814",17
"23815",7
"23816",6
"23817",8
"23818",10
"23819",7
"23820",5
"23821",8
"23822",7
"23823",1
"23824",2
"23825",19
"23826",1
"23827",38
"23828",26
"23829",6
"23830",5
"23831",7
"23832",3
"23833",0
"23834",8
"23835",7
"23836",12
"23837",11
"23838",16
"23839",11
"23840",1
"23841",7
"23842",16
"23843",10
"23844",5
"23845",2
"23846",6
"23847",4
"23848",10
"23849",3
"23850",15
"23851",4
"23852",34
"23853",3
"23854",9
"23855",9
"23856",5
"23857",9
"23858",21
"23859",5
"23860",11
"23861",15
"23862",11
"23863",15
"23864",12
"23865",11
"23866",3
"23867",10
"23868",5
"23869",25
"23870",8
"23871",8
"23872",1
"23873",22
"23874",4
"23875",16
"23876",7
"23877",23
"23878",4
"23879",1
"23880",30
"23881",12
"23882",19
"23883",14
"23884",5
"23885",10
"23886",2
"23887",9
"23888",8
"23889",8
"23890",13
"23891",5
"23892",4
"23893",7
"23894",10
"23895",22
"23896",17
"23897",23
"23898",7
"23899",4
"23900",1
"23901",23
"23902",11
"23903",7
"23904",9
"23905",14
"23906",11
"23907",8
"23908",15
"23909",14
"23910",10
"23911",9
"23912",6
"23913",17
"23914",7
"23915",24
"23916",8
"23917",9
"23918",11
"23919",21
"23920",4
"23921",1
"23922",19
"23923",14
"23924",7
"23925",2
"23926",2
"23927",8
"23928",1
"23929",4
"23930",8
"23931",4
"23932",11
"23933",6
"23934",5
"23935",20
"23936",19
"23937",19
"23938",8
"23939",14
"23940",1
"23941",3
"23942",6
"23943",10
"23944",15
"23945",13
"23946",21
"23947",0
"23948",10
"23949",13
"23950",9
"23951",29
"23952",8
"23953",15
"23954",1
"23955",24
"23956",29
"23957",13
"23958",12
"23959",2
"23960",9
"23961",6
"23962",5
"23963",23
"23964",5
"23965",10
"23966",17
"23967",5
"23968",11
"23969",8
"23970",5
"23971",5
"23972",12
"23973",10
"23974",8
"23975",6
"23976",17
"23977",13
"23978",11
"23979",4
"23980",7
"23981",26
"23982",6
"23983",11
"23984",4
"23985",10
"23986",1
"23987",6
"23988",22
"23989",20
"23990",5
"23991",20
"23992",15
"23993",15
"23994",5
"23995",19
"23996",11
"23997",1
"23998",18
"23999",10
"24000",19
"24001",17
"24002",1
"24003",7
"24004",13
"24005",19
"24006",11
"24007",15
"24008",4
"24009",28
"24010",14
"24011",9
"24012",28
"24013",14
"24014",4
"24015",22
"24016",3
"24017",13
"24018",3
"24019",13
"24020",7
"24021",6
"24022",19
"24023",12
"24024",21
"24025",8
"24026",14
"24027",12
"24028",15
"24029",20
"24030",10
"24031",8
"24032",7
"24033",16
"24034",14
"24035",9
"24036",19
"24037",13
"24038",4
"24039",8
"24040",4
"24041",17
"24042",13
"24043",7
"24044",13
"24045",6
"24046",13
"24047",16
"24048",19
"24049",2
"24050",6
"24051",19
"24052",6
"24053",5
"24054",8
"24055",2
"24056",15
"24057",5
"24058",18
"24059",8
"24060",5
"24061",11
"24062",9
"24063",20
"24064",6
"24065",7
"24066",16
"24067",24
"24068",7
"24069",23
"24070",10
"24071",16
"24072",10
"24073",11
"24074",17
"24075",22
"24076",14
"24077",15
"24078",6
"24079",12
"24080",9
"24081",21
"24082",24
"24083",6
"24084",2
"24085",33
"24086",20
"24087",13
"24088",6
"24089",25
"24090",17
"24091",4
"24092",5
"24093",5
"24094",1
"24095",20
"24096",3
"24097",13
"24098",9
"24099",8
"24100",7
"24101",9
"24102",5
"24103",12
"24104",2
"24105",9
"24106",8
"24107",16
"24108",3
"24109",6
"24110",10
"24111",8
"24112",1
"24113",8
"24114",1
"24115",13
"24116",9
"24117",9
"24118",3
"24119",5
"24120",4
"24121",16
"24122",1
"24123",1
"24124",11
"24125",10
"24126",5
"24127",7
"24128",14
"24129",25
"24130",12
"24131",16
"24132",4
"24133",12
"24134",1
"24135",3
"24136",9
"24137",18
"24138",8
"24139",4
"24140",12
"24141",16
"24142",12
"24143",12
"24144",14
"24145",9
"24146",13
"24147",11
"24148",28
"24149",28
"24150",11
"24151",3
"24152",15
"24153",5
"24154",12
"24155",31
"24156",10
"24157",28
"24158",6
"24159",6
"24160",7
"24161",7
"24162",7
"24163",7
"24164",17
"24165",10
"24166",3
"24167",4
"24168",6
"24169",2
"24170",18
"24171",2
"24172",24
"24173",3
"24174",5
"24175",39
"24176",22
"24177",8
"24178",2
"24179",8
"24180",17
"24181",28
"24182",17
"24183",3
"24184",4
"24185",14
"24186",4
"24187",9
"24188",14
"24189",14
"24190",9
"24191",8
"24192",14
"24193",1
"24194",13
"24195",2
"24196",1
"24197",12
"24198",1
"24199",35
"24200",13
"24201",7
"24202",6
"24203",18
"24204",11
"24205",8
"24206",11
"24207",3
"24208",8
"24209",3
"24210",13
"24211",4
"24212",10
"24213",6
"24214",4
"24215",22
"24216",4
"24217",10
"24218",12
"24219",2
"24220",3
"24221",21
"24222",3
"24223",20
"24224",5
"24225",7
"24226",9
"24227",7
"24228",11
"24229",4
"24230",9
"24231",23
"24232",11
"24233",10
"24234",1
"24235",24
"24236",1
"24237",12
"24238",4
"24239",4
"24240",12
"24241",9
"24242",14
"24243",18
"24244",7
"24245",6
"24246",7
"24247",15
"24248",7
"24249",7
"24250",7
"24251",12
"24252",2
"24253",7
"24254",5
"24255",7
"24256",24
"24257",9
"24258",14
"24259",16
"24260",2
"24261",2
"24262",6
"24263",12
"24264",14
"24265",5
"24266",1
"24267",8
"24268",4
"24269",27
"24270",9
"24271",30
"24272",8
"24273",8
"24274",3
"24275",10
"24276",2
"24277",10
"24278",3
"24279",7
"24280",4
"24281",19
"24282",2
"24283",8
"24284",8
"24285",11
"24286",3
"24287",7
"24288",15
"24289",3
"24290",8
"24291",7
"24292",11
"24293",3
"24294",10
"24295",4
"24296",12
"24297",5
"24298",1
"24299",3
"24300",20
"24301",2
"24302",33
"24303",8
"24304",6
"24305",14
"24306",1
"24307",7
"24308",7
"24309",12
"24310",5
"24311",16
"24312",15
"24313",6
"24314",17
"24315",18
"24316",19
"24317",6
"24318",16
"24319",22
"24320",12
"24321",7
"24322",2
"24323",16
"24324",6
"24325",13
"24326",13
"24327",5
"24328",19
"24329",5
"24330",5
"24331",17
"24332",15
"24333",9
"24334",11
"24335",12
"24336",8
"24337",17
"24338",11
"24339",6
"24340",10
"24341",3
"24342",9
"24343",3
"24344",9
"24345",6
"24346",5
"24347",6
"24348",7
"24349",5
"24350",14
"24351",6
"24352",14
"24353",14
"24354",12
"24355",10
"24356",13
"24357",2
"24358",21
"24359",18
"24360",3
"24361",26
"24362",10
"24363",3
"24364",8
"24365",26
"24366",20
"24367",6
"24368",28
"24369",16
"24370",7
"24371",16
"24372",9
"24373",5
"24374",11
"24375",19
"24376",10
"24377",5
"24378",5
"24379",5
"24380",5
"24381",8
"24382",17
"24383",10
"24384",7
"24385",2
"24386",20
"24387",16
"24388",9
"24389",20
"24390",13
"24391",4
"24392",30
"24393",13
"24394",14
"24395",6
"24396",10
"24397",6
"24398",6
"24399",17
"24400",7
"24401",13
"24402",3
"24403",4
"24404",9
"24405",5
"24406",14
"24407",1
"24408",6
"24409",15
"24410",10
"24411",13
"24412",5
"24413",5
"24414",8
"24415",5
"24416",17
"24417",3
"24418",9
"24419",14
"24420",19
"24421",17
"24422",20
"24423",4
"24424",16
"24425",2
"24426",4
"24427",16
"24428",7
"24429",10
"24430",7
"24431",5
"24432",13
"24433",2
"24434",9
"24435",10
"24436",9
"24437",8
"24438",14
